Plot,Line,Species,Total
1,2,ARBI3,6
1,2,ARBI3/D,1
1,2,BRMI,10
1,2,CEIN7,6
1,2,CHVI8,17
1,2,CHVI8/D,1
1,2,FRAN2,2
1,2,PIED,1
1,3,ARBI3,1
1,3,ARBI3/D,0
1,3,BRMI,6
1,3,CEIN7,0
1,3,CHVI8,16
1,3,CHVI8/D,2
1,3,FRAN2,2
1,3,JUOS,1
1,3,JUOS/D,1
1,3,MAFR3,1
1,3,PIED,1
1,3,SHRO,0
1,3,SHRO/D,1
1,4,AMUT/D,1
1,4,ARBI3,8
1,4,ARBI3/D,6
1,4,BRMI,2
1,4,CEIN7,1
1,4,CHVI8,12
1,4,CHVI8/D,0
1,4,EPVI,3
1,4,FRAN2,0
1,4,GUMI,7
1,4,JUOS,1
1,4,JUOS/D,0
1,4,MAFR3,0
1,4,PIED,2
1,4,SHRO,0
1,4,SHRO/D,0
10,2,AMUT/D,0
10,2,ARBI3,0
10,2,ARBI3/D,0
10,2,ARTR2,0
10,2,ARTR2/D,28
10,2,BRMI,0
10,2,CEIN7,0
10,2,CHVI8,5
10,2,CHVI8/D,0
10,2,EPVI,0
10,2,FRAN2,0
10,2,GUMI,0
10,2,GUSA2,39
10,2,GUSA2/D,5
10,2,JUOS,0
10,2,JUOS/D,1
10,2,KRLA2,0
10,2,KRLA2/D,1
10,2,MAFR3,0
10,2,PIED,0
10,2,SHRO,0
10,2,SHRO/D,0
10,3,AMUT/D,0
10,3,ARBI3,0
10,3,ARBI3/D,0
10,3,ARTR2,0
10,3,ARTR2/D,0
10,3,BRMI,0
10,3,CEIN7,0
10,3,CHVI8,0
10,3,CHVI8/D,0
10,3,EPVI,0
10,3,FRAN2,0
10,3,GUMI,0
10,3,GUSA2,28
10,3,GUSA2/D,4
10,3,JUOS,1
10,3,JUOS/D,1
10,3,KRLA2,0
10,3,KRLA2/D,0
10,3,MAFR3,0
10,3,PIED,2
10,3,SHRO,0
10,3,SHRO/D,0
10,4,AMUT/D,0
10,4,ARBI3,0
10,4,ARBI3/D,0
10,4,ARTR2,0
10,4,ARTR2/D,0
10,4,BRMI,0
10,4,CEIN7,0
10,4,CHVI8,0
10,4,CHVI8/D,0
10,4,EPVI,0
10,4,FRAN2,0
10,4,GUMI,0
10,4,GUSA2,38
10,4,GUSA2/D,5
10,4,JUOS,1
10,4,JUOS/D,1
10,4,KRLA2,0
10,4,KRLA2/D,0
10,4,MAFR3,0
10,4,PIED,1
10,4,SHRO,0
10,4,SHRO/D,0
11,2,AMUT/D,0
11,2,ARBI3,0
11,2,ARBI3/D,0
11,2,ARTR2,0
11,2,ARTR2/D,1
11,2,ATCA2,3
11,2,ATCA2/D,3
11,2,BRMI,0
11,2,CEIN7,0
11,2,CHVI8,0
11,2,CHVI8/D,0
11,2,EPVI,0
11,2,FRAN2,0
11,2,GUMI,0
11,2,GUSA2,0
11,2,GUSA2/D,0
11,2,JUOS,0
11,2,JUOS/D,0
11,2,KRLA2,3
11,2,KRLA2/D,0
11,2,MAFR3,0
11,2,PIED,0
11,2,SHRO,0
11,2,SHRO/D,0
11,3,AMUT/D,0
11,3,ARBI3,0
11,3,ARBI3/D,0
11,3,ARTR2,0
11,3,ARTR2/D,13
11,3,ATCA2,3
11,3,ATCA2/D,0
11,3,BRMI,0
11,3,CEIN7,0
11,3,CHVI8,0
11,3,CHVI8/D,0
11,3,EPVI,0
11,3,FRAN2,0
11,3,GUMI,0
11,3,GUSA2,0
11,3,GUSA2/D,0
11,3,JUOS,0
11,3,JUOS/D,0
11,3,KRLA2,0
11,3,KRLA2/D,0
11,3,MAFR3,0
11,3,PIED,0
11,3,SHRO,0
11,3,SHRO/D,0
11,4,AMUT/D,0
11,4,ARBI3,0
11,4,ARBI3/D,0
11,4,ARTR2,1
11,4,ARTR2/D,2
11,4,ATCA2,5
11,4,ATCA2/D,1
11,4,BRMI,0
11,4,CEIN7,0
11,4,CHVI8,0
11,4,CHVI8/D,0
11,4,EPVI,0
11,4,FRAN2,0
11,4,GUMI,0
11,4,GUSA2,0
11,4,GUSA2/D,0
11,4,JUOS,0
11,4,JUOS/D,0
11,4,KRLA2,4
11,4,KRLA2/D,0
11,4,MAFR3,0
11,4,PIED,0
11,4,SHRO,0
11,4,SHRO/D,0
12,2,AMUT/D,0
12,2,ARBI3,0
12,2,ARBI3/D,0
12,2,ARTR2,0
12,2,ARTR2/D,0
12,2,ATCA2,0
12,2,ATCA2/D,0
12,2,BRMI,0
12,2,CEIN7,0
12,2,CHVI8,2
12,2,CHVI8/D,0
12,2,EPVI,0
12,2,FRAN2,0
12,2,GUMI,0
12,2,GUSA2,20
12,2,GUSA2/D,6
12,2,JUOS,1
12,2,JUOS/D,0
12,2,KRLA2,0
12,2,KRLA2/D,0
12,2,MAFR3,0
12,2,PIED,0
12,2,SHRO,0
12,2,SHRO/D,0
12,2,SYOR,0
12,2,SYOR/D,0
12,3,AMUT/D,0
12,3,ARBI3,0
12,3,ARBI3/D,0
12,3,ARTR2,0
12,3,ARTR2/D,0
12,3,ATCA2,0
12,3,ATCA2/D,0
12,3,BRMI,0
12,3,CEIN7,0
12,3,CHVI8,0
12,3,CHVI8/D,0
12,3,EPVI,0
12,3,FRAN2,0
12,3,GUMI,0
12,3,GUSA2,1
12,3,GUSA2/D,0
12,3,JUOS,2
12,3,JUOS/D,0
12,3,KRLA2,0
12,3,KRLA2/D,0
12,3,MAFR3,0
12,3,PIED,1
12,3,SHRO,0
12,3,SHRO/D,0
12,3,SYOR,1
12,3,SYOR/D,0
12,4,AMUT/D,0
12,4,ARBI3,0
12,4,ARBI3/D,0
12,4,ARNO4,1
12,4,ARNO4/D,3
12,4,ARTR2,0
12,4,ARTR2/D,0
12,4,ATCA2,0
12,4,ATCA2/D,0
12,4,BRMI,0
12,4,CEIN7,2
12,4,CHVI8,0
12,4,CHVI8/D,0
12,4,EPVI,0
12,4,FRAN2,0
12,4,GUMI,0
12,4,GUSA2,2
12,4,GUSA2/D,2
12,4,JUOS,1
12,4,JUOS/D,0
12,4,KRLA2,0
12,4,KRLA2/D,0
12,4,MAFR3,0
12,4,PIED,1
12,4,SHRO,0
12,4,SHRO/D,0
12,4,SYOR,0
12,4,SYOR/D,0
14,2,AMUT/D,0
14,2,ARBI3,0
14,2,ARBI3/D,0
14,2,ARNO4,3
14,2,ARNO4/D,0
14,2,ARTR2,0
14,2,ARTR2/D,0
14,2,ATCA2,0
14,2,ATCA2/D,0
14,2,BRMI,0
14,2,CEIN7,0
14,2,CHVI8,2
14,2,CHVI8/D,0
14,2,EPVI,0
14,2,FRAN2,0
14,2,GUMI,0
14,2,GUSA2,70
14,2,GUSA2/D,17
14,2,JUOS,1
14,2,JUOS/D,0
14,2,KRLA2,0
14,2,KRLA2/D,0
14,2,MAFR3,0
14,2,PIED,2
14,2,SHRO,0
14,2,SHRO/D,0
14,2,SYOR,0
14,2,SYOR/D,0
14,3,AMUT/D,0
14,3,ARBI3,0
14,3,ARBI3/D,0
14,3,ARNO4,0
14,3,ARNO4/D,0
14,3,ARTR2,0
14,3,ARTR2/D,0
14,3,ATCA2,0
14,3,ATCA2/D,0
14,3,BRMI,0
14,3,CEIN7,1
14,3,CHVI8,0
14,3,CHVI8/D,0
14,3,EPVI,3
14,3,FRAN2,0
14,3,GUMI,0
14,3,GUSA2,22
14,3,GUSA2/D,7
14,3,JUOS,1
14,3,JUOS/D,1
14,3,KRLA2,0
14,3,KRLA2/D,0
14,3,MAFR3,0
14,3,PIED,0
14,3,SHRO,0
14,3,SHRO/D,0
14,3,SYOR,0
14,3,SYOR/D,0
14,4,AMUT/D,0
14,4,ARBI3,0
14,4,ARBI3/D,0
14,4,ARNO4,1
14,4,ARNO4/D,0
14,4,ARTR2,0
14,4,ARTR2/D,0
14,4,ATCA2,0
14,4,ATCA2/D,0
14,4,BRMI,0
14,4,CEIN7,0
14,4,CHVI8,0
14,4,CHVI8/D,0
14,4,EPVI,0
14,4,FRAN2,0
14,4,GUMI,0
14,4,GUSA2,5
14,4,GUSA2/D,4
14,4,JUOS,0
14,4,JUOS/D,0
14,4,KRLA2,0
14,4,KRLA2/D,0
14,4,MAFR3,0
14,4,PIED,2
14,4,SHRO,1
14,4,SHRO/D,0
14,4,SYOR,0
14,4,SYOR/D,0
15,2,AMUT/D,0
15,2,ARBI3,0
15,2,ARBI3/D,0
15,2,ARNO4,0
15,2,ARNO4/D,0
15,2,ARTR2,0
15,2,ARTR2/D,0
15,2,ATCA2,0
15,2,ATCA2/D,0
15,2,BRMI,0
15,2,CEIN7,0
15,2,CHVI8,1
15,2,CHVI8/D,2
15,2,EPVI,1
15,2,EPVI/D,1
15,2,FRAN2,0
15,2,GUMI,0
15,2,GUSA2,72
15,2,GUSA2/D,17
15,2,JUOS,1
15,2,JUOS/D,0
15,2,KRLA2,0
15,2,KRLA2/D,0
15,2,MAFR3,0
15,2,PIED,1
15,2,SHRO,0
15,2,SHRO/D,0
15,2,SYOR,0
15,2,SYOR/D,0
15,3,AMUT/D,0
15,3,ARBI3,0
15,3,ARBI3/D,0
15,3,ARNO4,0
15,3,ARNO4/D,0
15,3,ARTR2,1
15,3,ARTR2/D,0
15,3,ATCA2,0
15,3,ATCA2/D,0
15,3,BRMI,0
15,3,CEIN7,0
15,3,CHVI8,11
15,3,CHVI8/D,1
15,3,EPVI,1
15,3,EPVI/D,0
15,3,FRAN2,0
15,3,GUMI,0
15,3,GUSA2,58
15,3,GUSA2/D,7
15,3,JUOS,3
15,3,JUOS/D,0
15,3,KRLA2,0
15,3,KRLA2/D,0
15,3,MAFR3,1
15,3,PIED,4
15,3,PIED/D,1
15,3,SHRO,0
15,3,SHRO/D,0
15,3,SYOR,0
15,3,SYOR/D,0
15,4,AMUT/D,0
15,4,ARBI3,0
15,4,ARBI3/D,0
15,4,ARNO4,0
15,4,ARNO4/D,0
15,4,ARTR2,0
15,4,ARTR2/D,0
15,4,ATCA2,0
15,4,ATCA2/D,0
15,4,BRMI,0
15,4,CEIN7,0
15,4,CHVI8,4
15,4,CHVI8/D,0
15,4,EPVI,1
15,4,EPVI/D,0
15,4,FRAN2,0
15,4,GUMI,0
15,4,GUSA2,34
15,4,GUSA2/D,3
15,4,JUOS,0
15,4,JUOS/D,0
15,4,KRLA2,0
15,4,KRLA2/D,0
15,4,MAFR3,0
15,4,PIED,5
15,4,PIED/D,0
15,4,SHRO,0
15,4,SHRO/D,0
15,4,SYOR,0
15,4,SYOR/D,0
16,2,AMUT/D,0
16,2,ARBI3,0
16,2,ARBI3/D,0
16,2,ARNO4,0
16,2,ARNO4/D,0
16,2,ARTR2,2
16,2,ARTR2/D,4
16,2,ATCA2,6
16,2,ATCA2/D,0
16,2,BRMI,0
16,2,CEIN7,0
16,2,CHVI8,0
16,2,CHVI8/D,0
16,2,EPVI,0
16,2,EPVI/D,0
16,2,FRAN2,0
16,2,GUMI,0
16,2,GUSA2,0
16,2,GUSA2/D,0
16,2,JUOS,1
16,2,JUOS/D,0
16,2,KRLA2,12
16,2,KRLA2/D,0
16,2,MAFR3,0
16,2,PIED,2
16,2,PIED/D,0
16,2,SHRO,0
16,2,SHRO/D,0
16,2,SYOR,0
16,2,SYOR/D,0
16,2,YUBA,1
16,3,AMUT/D,0
16,3,ARBI3,0
16,3,ARBI3/D,0
16,3,ARNO4,0
16,3,ARNO4/D,0
16,3,ARTR2,1
16,3,ARTR2/D,4
16,3,ATCA2,2
16,3,ATCA2/D,0
16,3,BRMI,0
16,3,CEIN7,0
16,3,CHVI8,0
16,3,CHVI8/D,0
16,3,EPVI,0
16,3,EPVI/D,0
16,3,FRAN2,0
16,3,GUMI,0
16,3,GUSA2,50
16,3,GUSA2/D,5
16,3,JUOS,0
16,3,JUOS/D,0
16,3,KRLA2,10
16,3,KRLA2/D,0
16,3,MAFR3,0
16,3,PIED,4
16,3,PIED/D,0
16,3,SHRO,0
16,3,SHRO/D,0
16,3,SYOR,0
16,3,SYOR/D,0
16,3,YUBA,0
16,4,AMUT/D,0
16,4,ARBI3,0
16,4,ARBI3/D,0
16,4,ARNO4,0
16,4,ARNO4/D,0
16,4,ARTR2,2
16,4,ARTR2/D,4
16,4,ATCA2,2
16,4,ATCA2/D,0
16,4,BRMI,0
16,4,CEIN7,0
16,4,CHVI8,0
16,4,CHVI8/D,0
16,4,EPVI,0
16,4,EPVI/D,0
16,4,FRAN2,0
16,4,GUMI,0
16,4,GUSA2,10
16,4,GUSA2/D,4
16,4,JUOS,0
16,4,JUOS/D,0
16,4,KRLA2,4
16,4,KRLA2/D,0
16,4,MAFR3,0
16,4,PIED,0
16,4,PIED/D,0
16,4,SHRO,0
16,4,SHRO/D,0
16,4,SYOR,0
16,4,SYOR/D,0
16,4,YUBA,0
17,2,AMUT/D,0
17,2,ARBI3,0
17,2,ARBI3/D,0
17,2,ARNO4,0
17,2,ARNO4/D,0
17,2,ARTR2,0
17,2,ARTR2/D,0
17,2,ATCA2,0
17,2,ATCA2/D,0
17,2,BRMI,0
17,2,CEIN7,0
17,2,CHVI8,0
17,2,CHVI8/D,0
17,2,EPVI,0
17,2,EPVI/D,0
17,2,FRAN2,0
17,2,GUMI,0
17,2,GUSA2,13
17,2,GUSA2/D,6
17,2,JUOS,1
17,2,JUOS/D,0
17,2,KRLA2,0
17,2,KRLA2/D,0
17,2,MAFR3,0
17,2,PIED,4
17,2,PIED/D,0
17,2,SHRO,0
17,2,SHRO/D,0
17,2,SYOR,0
17,2,SYOR/D,0
17,2,YUBA,0
17,3,AMUT/D,0
17,3,ARBI3,0
17,3,ARBI3/D,0
17,3,ARNO4,0
17,3,ARNO4/D,0
17,3,ARTR2,0
17,3,ARTR2/D,0
17,3,ATCA2,0
17,3,ATCA2/D,0
17,3,BRMI,0
17,3,CEIN7,0
17,3,CHVI8,0
17,3,CHVI8/D,0
17,3,EPVI,0
17,3,EPVI/D,0
17,3,FRAN2,0
17,3,GUMI,0
17,3,GUSA2,16
17,3,GUSA2/D,15
17,3,JUOS,4
17,3,JUOS/D,0
17,3,KRLA2,0
17,3,KRLA2/D,0
17,3,MAFR3,0
17,3,PIED,10
17,3,PIED/D,1
17,3,SHRO,0
17,3,SHRO/D,0
17,3,SYOR,0
17,3,SYOR/D,0
17,3,YUBA,0
17,4,AMUT/D,0
17,4,ARBI3,0
17,4,ARBI3/D,0
17,4,ARNO4,0
17,4,ARNO4/D,0
17,4,ARTR2,0
17,4,ARTR2/D,1
17,4,ATCA2,0
17,4,ATCA2/D,0
17,4,BRMI,0
17,4,CEIN7,0
17,4,CHVI8,0
17,4,CHVI8/D,0
17,4,EPVI,1
17,4,EPVI/D,0
17,4,FRAN2,0
17,4,GUMI,0
17,4,GUSA2,40
17,4,GUSA2/D,60
17,4,JUOS,1
17,4,JUOS/D,0
17,4,KRLA2,0
17,4,KRLA2/D,0
17,4,MAFR3,0
17,4,PIED,0
17,4,PIED/D,0
17,4,SHRO,0
17,4,SHRO/D,0
17,4,SYOR,0
17,4,SYOR/D,0
17,4,YUBA,0
18,2,AMUT/D,0
18,2,ARBI3,0
18,2,ARBI3/D,0
18,2,ARNO4,0
18,2,ARNO4/D,0
18,2,ARTR2,0
18,2,ARTR2/D,0
18,2,ATCA2,0
18,2,ATCA2/D,0
18,2,BRMI,0
18,2,CEIN7,0
18,2,CHVI8,1
18,2,CHVI8/D,1
18,2,EPVI,0
18,2,EPVI/D,0
18,2,FRAN2,0
18,2,GUMI,0
18,2,GUSA2,9
18,2,GUSA2/D,0
18,2,JUOS,0
18,2,JUOS/D,0
18,2,KRLA2,0
18,2,KRLA2/D,0
18,2,MAFR3,0
18,2,PIED,0
18,2,PIED/D,0
18,2,SHRO,0
18,2,SHRO/D,0
18,2,SYOR,0
18,2,SYOR/D,0
18,2,YUBA,0
18,3,AMUT/D,0
18,3,ARBI3,0
18,3,ARBI3/D,0
18,3,ARNO4,0
18,3,ARNO4/D,0
18,3,ARTR2,0
18,3,ARTR2/D,1
18,3,ATCA2,0
18,3,ATCA2/D,0
18,3,BRMI,0
18,3,CEIN7,0
18,3,CHVI8,6
18,3,CHVI8/D,0
18,3,EPVI,0
18,3,EPVI/D,0
18,3,FRAN2,0
18,3,GUMI,0
18,3,GUSA2,29
18,3,GUSA2/D,13
18,3,JUOS,0
18,3,JUOS/D,0
18,3,KRLA2,0
18,3,KRLA2/D,0
18,3,MAFR3,0
18,3,PIED,1
18,3,PIED/D,0
18,3,SHRO,0
18,3,SHRO/D,0
18,3,SYOR,0
18,3,SYOR/D,0
18,3,YUBA,0
18,4,AMUT/D,0
18,4,ARBI3,0
18,4,ARBI3/D,0
18,4,ARNO4,0
18,4,ARNO4/D,0
18,4,ARTR2,0
18,4,ARTR2/D,1
18,4,ATCA2,0
18,4,ATCA2/D,0
18,4,BRMI,0
18,4,CEIN7,0
18,4,CHVI8,2
18,4,CHVI8/D,0
18,4,EPVI,0
18,4,EPVI/D,0
18,4,FRAN2,0
18,4,GUMI,0
18,4,GUSA2,49
18,4,GUSA2/D,32
18,4,JUOS,0
18,4,JUOS/D,0
18,4,KRLA2,0
18,4,KRLA2/D,0
18,4,MAFR3,0
18,4,PIED,2
18,4,PIED/D,0
18,4,SHRO,0
18,4,SHRO/D,0
18,4,SYOR,0
18,4,SYOR/D,0
18,4,YUBA,0
19,1,ARTR2,30
19,1,ARTR2/D,7
19,1,ATCA2,0
19,1,ATCA2/D,0
19,1,CHVI8/D,0
19,1,CHVI8,0
19,1,CHVI8/D,0
19,1,EPVI,3
19,1,EPVI/D,1
19,1,JUOS,0
19,1,JUOS/D,0
19,1,KRLA2,0
19,1,KRLA2/D,0
19,1,MAFR3,0
19,1,PIED,0
19,1,PIED/D,0
19,1,YUBA,0
19,1,YUBA/D,0
19,3,ARTR2,20
19,3,ARTR2/D,10
19,3,ATCA2,2
19,3,ATCA2/D,0
19,3,CHVI8/D,0
19,3,CHVI8,0
19,3,CHVI8/D,0
19,3,EPVI,31
19,3,EPVI/D,0
19,3,JUOS,1
19,3,JUOS/D,0
19,3,KRLA2,0
19,3,KRLA2/D,0
19,3,MAFR3,0
19,3,PIED,0
19,3,PIED/D,0
19,3,YUBA,0
19,3,YUBA/D,0
19,5,ARTR2,20
19,5,ARTR2/D,6
19,5,ATCA2,4
19,5,ATCA2/D,1
19,5,CHVI8/D,0
19,5,CHVI8,0
19,5,CHVI8,2
19,5,CHVI8/D,0
19,5,EPVI,29
19,5,EPVI/D,0
19,5,JUOS,0
19,5,JUOS/D,0
19,5,KRLA2,0
19,5,KRLA2/D,0
19,5,MAFR3,0
19,5,PIED,0
19,5,PIED/D,0
19,5,YUBA,0
19,5,YUBA/D,0
2,2,AMUT/D,0
2,2,ARBI3,0
2,2,ARBI3/D,0
2,2,ARNO4,0
2,2,ARNO4/D,0
2,2,ARTR2,3
2,2,ARTR2/D,14
2,2,ATCA2,0
2,2,ATCA2/D,0
2,2,BRMI,0
2,2,CEIN7,0
2,2,CHVI8,5
2,2,CHVI8/D,3
2,2,EPVI,0
2,2,EPVI/D,0
2,2,FRAN2,0
2,2,GUMI,0
2,2,GUSA2,0
2,2,GUSA2/D,0
2,2,JUOS,0
2,2,JUOS/D,0
2,2,KRLA2,6
2,2,KRLA2/D,0
2,2,MAFR3,0
2,2,PIED,2
2,2,PIED/D,0
2,2,SHRO,0
2,2,SHRO/D,0
2,2,SYOR,0
2,2,SYOR/D,0
2,2,YUBA,0
2,3,AMUT/D,0
2,3,ARBI3,0
2,3,ARBI3/D,0
2,3,ARNO4,0
2,3,ARNO4/D,0
2,3,ARTR2,2
2,3,ARTR2/D,8
2,3,ATCA2,2
2,3,ATCA2/D,0
2,3,BRMI,0
2,3,CEIN7,0
2,3,CHVI8,6
2,3,CHVI8/D,1
2,3,EPVI,0
2,3,EPVI/D,0
2,3,FRAN2,0
2,3,GUMI,0
2,3,GUSA2,0
2,3,GUSA2/D,0
2,3,JUOS,0
2,3,JUOS/D,0
2,3,KRLA2,9
2,3,KRLA2/D,2
2,3,MAFR3,0
2,3,PIED,0
2,3,PIED/D,0
2,3,SHRO,0
2,3,SHRO/D,0
2,3,SYOR,0
2,3,SYOR/D,0
2,3,YUBA,0
2,4,AMUT/D,0
2,4,ARBI3,0
2,4,ARBI3/D,0
2,4,ARNO4,0
2,4,ARNO4/D,0
2,4,ARTR2,0
2,4,ARTR2/D,0
2,4,ATCA2,1
2,4,ATCA2/D,0
2,4,BRMI,0
2,4,CEIN7,0
2,4,CHVI8,10
2,4,CHVI8/D,1
2,4,EPVI,0
2,4,EPVI/D,0
2,4,FRAN2,0
2,4,GUMI,0
2,4,GUSA2,23
2,4,GUSA2/D,4
2,4,JUOS,1
2,4,JUOS/D,0
2,4,KRLA2,0
2,4,KRLA2/D,0
2,4,MAFR3,0
2,4,PIED,0
2,4,PIED/D,0
2,4,SHRO,0
2,4,SHRO/D,0
2,4,SYOR,0
2,4,SYOR/D,0
2,4,YUBA,0
20,2,AMUT/D,0
20,2,ARBI3,0
20,2,ARBI3/D,0
20,2,ARNO4,0
20,2,ARNO4/D,0
20,2,ARTR2,0
20,2,ARTR2/D,0
20,2,ATCA2,0
20,2,ATCA2/D,3
20,2,BRMI,0
20,2,CEIN7,0
20,2,CHVI8,18
20,2,CHVI8/D,3
20,2,EPVI,0
20,2,EPVI/D,0
20,2,FRAN2,0
20,2,GUMI,0
20,2,GUSA2,2
20,2,GUSA2/D,0
20,2,JUOS,0
20,2,JUOS/D,0
20,2,KRLA2,4
20,2,KRLA2/D,0
20,2,MAFR3,0
20,2,PIED,2
20,2,PIED/D,0
20,2,SHRO,0
20,2,SHRO/D,0
20,2,SYOR,0
20,2,SYOR/D,0
20,2,YUBA,0
20,3,AMUT/D,0
20,3,ARBI3,0
20,3,ARBI3/D,0
20,3,ARNO4,1
20,3,ARNO4/D,0
20,3,ARTR2,0
20,3,ARTR2/D,0
20,3,ATCA2,1
20,3,ATCA2/D,0
20,3,BRMI,0
20,3,CEIN7,0
20,3,CHVI8,20
20,3,CHVI8/D,0
20,3,EPVI,0
20,3,EPVI/D,0
20,3,FRAN2,0
20,3,GUMI,0
20,3,GUSA2,7
20,3,GUSA2/D,4
20,3,JUOS,0
20,3,JUOS/D,0
20,3,KRLA2,0
20,3,KRLA2/D,0
20,3,MAFR3,0
20,3,PIED,1
20,3,PIED/D,0
20,3,SHRO,0
20,3,SHRO/D,0
20,3,SYOR,0
20,3,SYOR/D,0
20,3,YUBA,3
20,4,AMUT/D,0
20,4,ARBI3,0
20,4,ARBI3/D,0
20,4,ARNO4,0
20,4,ARNO4/D,0
20,4,ARTR2,0
20,4,ARTR2/D,0
20,4,ATCA2,0
20,4,ATCA2/D,1
20,4,BRMI,0
20,4,CEIN7,0
20,4,CHVI8,22
20,4,CHVI8/D,1
20,4,EPVI,0
20,4,EPVI/D,0
20,4,FRAN2,0
20,4,GUMI,0
20,4,GUSA2,4
20,4,GUSA2/D,1
20,4,JUOS,0
20,4,JUOS/D,0
20,4,KRLA2,6
20,4,KRLA2/D,0
20,4,MAFR3,0
20,4,PIED,0
20,4,PIED/D,0
20,4,SHRO,0
20,4,SHRO/D,0
20,4,SYOR,0
20,4,SYOR/D,0
20,4,YUBA,0
21,2,AMUT/D,0
21,2,ARBI3,0
21,2,ARBI3/D,0
21,2,ARNO4,0
21,2,ARNO4/D,0
21,2,ARTR2,0
21,2,ARTR2/D,9
21,2,ATCA2,1
21,2,ATCA2/D,0
21,2,BRMI,0
21,2,CEIN7,0
21,2,CHVI8,0
21,2,CHVI8/D,0
21,2,EPVI,0
21,2,EPVI/D,0
21,2,FRAN2,0
21,2,GUMI,0
21,2,GUSA2,2
21,2,GUSA2/D,21
21,2,JUOS,0
21,2,JUOS/D,0
21,2,KRLA2,15
21,2,KRLA2/D,0
21,2,MAFR3,0
21,2,PIED,0
21,2,PIED/D,0
21,2,SHRO,0
21,2,SHRO/D,0
21,2,SYOR,0
21,2,SYOR/D,0
21,2,YUBA,0
21,3,AMUT/D,0
21,3,ARBI3,0
21,3,ARBI3/D,0
21,3,ARNO4,0
21,3,ARNO4/D,0
21,3,ARTR2,0
21,3,ARTR2/D,14
21,3,ATCA2,0
21,3,ATCA2/D,0
21,3,BRMI,0
21,3,CEIN7,0
21,3,CHVI8,0
21,3,CHVI8/D,0
21,3,EPVI,0
21,3,EPVI/D,0
21,3,FRAN2,0
21,3,GUMI,0
21,3,GUSA2,4
21,3,GUSA2/D,2
21,3,JUOS,0
21,3,JUOS/D,0
21,3,KRLA2,5
21,3,KRLA2/D,1
21,3,MAFR3,0
21,3,PIED,0
21,3,PIED/D,0
21,3,SHRO,0
21,3,SHRO/D,0
21,3,SYOR,0
21,3,SYOR/D,0
21,3,YUBA,0
21,4,AMUT/D,0
21,4,ARBI3,0
21,4,ARBI3/D,0
21,4,ARNO4,0
21,4,ARNO4/D,0
21,4,ARTR2,0
21,4,ARTR2/D,11
21,4,ATCA2,0
21,4,ATCA2/D,0
21,4,BRMI,0
21,4,CEIN7,0
21,4,CHVI8,0
21,4,CHVI8/D,0
21,4,EPVI,0
21,4,EPVI/D,0
21,4,FRAN2,0
21,4,GUMI,0
21,4,GUSA2,0
21,4,GUSA2/D,0
21,4,JUOS,0
21,4,JUOS/D,0
21,4,KRLA2,7
21,4,KRLA2/D,0
21,4,MAFR3,0
21,4,PIED,0
21,4,PIED/D,0
21,4,SHRO,0
21,4,SHRO/D,0
21,4,SYOR,0
21,4,SYOR/D,0
21,4,YUBA,0
23,2,AMUT/D,0
23,2,ARBI3,0
23,2,ARBI3/D,0
23,2,ARNO4,0
23,2,ARNO4/D,0
23,2,ARTR2,0
23,2,ARTR2/D,2
23,2,ATCA2,1
23,2,ATCA2/D,0
23,2,BRMI,0
23,2,CEIN7,0
23,2,CHVI8,0
23,2,CHVI8/D,0
23,2,EPVI,0
23,2,EPVI/D,0
23,2,FRAN2,0
23,2,GUMI,0
23,2,GUSA2,0
23,2,GUSA2/D,3
23,2,JUOS,0
23,2,JUOS/D,0
23,2,KRLA2,47
23,2,KRLA2/D,0
23,2,MAFR3,0
23,2,PIED,0
23,2,PIED/D,0
23,2,SHRO,0
23,2,SHRO/D,0
23,2,SYOR,0
23,2,SYOR/D,0
23,2,YUBA,0
23,3,AMUT/D,0
23,3,ARBI3,0
23,3,ARBI3/D,0
23,3,ARNO4,0
23,3,ARNO4/D,0
23,3,ARTR2,0
23,3,ARTR2/D,2
23,3,ATCA2,6
23,3,ATCA2/D,0
23,3,BRMI,0
23,3,CEIN7,0
23,3,CHVI8,0
23,3,CHVI8/D,0
23,3,EPVI,0
23,3,EPVI/D,0
23,3,FRAN2,0
23,3,GUMI,0
23,3,GUSA2,0
23,3,GUSA2/D,2
23,3,JUOS,0
23,3,JUOS/D,0
23,3,KRLA2,44
23,3,KRLA2/D,0
23,3,MAFR3,0
23,3,PIED,0
23,3,PIED/D,0
23,3,SHRO,0
23,3,SHRO/D,0
23,3,SYOR,0
23,3,SYOR/D,0
23,3,YUBA,0
23,4,AMUT/D,0
23,4,ARBI3,0
23,4,ARBI3/D,0
23,4,ARNO4,0
23,4,ARNO4/D,0
23,4,ARTR2,0
23,4,ARTR2/D,1
23,4,ATCA2,2
23,4,ATCA2/D,0
23,4,BRMI,0
23,4,CEIN7,0
23,4,CHVI8,0
23,4,CHVI8/D,0
23,4,EPVI,0
23,4,EPVI/D,0
23,4,FRAN2,0
23,4,GUMI,0
23,4,GUSA2,16
23,4,GUSA2/D,7
23,4,JUOS,0
23,4,JUOS/D,0
23,4,KRLA2,5
23,4,KRLA2/D,0
23,4,MAFR3,0
23,4,PIED,0
23,4,PIED/D,0
23,4,SHRO,0
23,4,SHRO/D,0
23,4,SYOR,0
23,4,SYOR/D,0
23,4,YUBA,0
24,1,ARTR2,9
