"Site";"Plot";"Line";"Date";"PointLoc";"PointNbr";"TopCanopy";"Lower1";"Lower2";"Lower3";"Lower4";"SoilSurface";"HeightTop";"HeightLower1";"HeightLower2";"HeightLower3";"HeightLower4";"HeightSurface";"ChkboxTop";"ChkboxLower1";"ChkboxLower2";"ChkboxLower3";"ChkboxLower4";"ChkboxSoil"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"26";"52";"ACHY";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"26.5";"53";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"27";"54";"ATCA2";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"27.5";"55";"ATCA2";"SPCR";"";"";"";"D";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"28";"56";"ATCA2";"SPCR";"";"";"";"D";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"28.5";"57";"ATCA2";"";"";"";"";"D";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"29";"58";"ATCA2/D";"ACHY";"";"";"";"S";"";"";"";"";"";"";"True";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"29.5";"59";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"4";"1/5/2014";"30";"60";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"0.5";"1";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"1";"2";"None";"";"";"";"";"GR";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"1.5";"3";"None";"";"";"";"";"GR";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"2";"4";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"2.5";"5";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"3";"6";"HECO26";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"3.5";"7";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"4";"8";"CHVI8";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"4.5";"9";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"5";"10";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"5.5";"11";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"6";"12";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"6.5";"13";"GUSA";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"7";"14";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"7.5";"15";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"8";"16";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"8.5";"17";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"9";"18";"CHVI8/D";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"9.5";"19";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"10";"20";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"10.5";"21";"HECO26";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"11";"22";"CHVI8";"";"";"";"";"D";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"11.5";"23";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"12";"24";"None";"L";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"12.5";"25";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"13";"26";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"13.5";"27";"HECO26";"CHVI8/D";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"14";"28";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"14.5";"29";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"15";"30";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"15.5";"31";"None";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"16";"32";"GUSA";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"16.5";"33";"GUSA";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"17";"34";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"17.5";"35";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"18";"36";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"18.5";"37";"ACHY";"GUSA";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"19";"38";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"19.5";"39";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"20";"40";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"20.5";"41";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"21";"42";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"21.5";"43";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"22";"44";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"22.5";"45";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"23";"46";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"23.5";"47";"HECO26";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"24";"48";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"24.5";"49";"ACHY";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"25";"50";"ACHY";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"25.5";"51";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"26";"52";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"26.5";"53";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"27";"54";"CHVI8/D";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"27.5";"55";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"28";"56";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"28.5";"57";"ACHY";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"29";"58";"ACHY";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"29.5";"59";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_2";"5";"1/5/2014";"30";"60";"CHVI8/DP";"";"";"";"";"D";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"0.5";"1";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"1";"2";"BOGR";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"1.5";"3";"HECO26";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"2";"4";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"2.5";"5";"None";"L";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"3";"6";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"3.5";"7";"HECO26";"OPPO";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"4";"8";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"4.5";"9";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"5";"10";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"5.5";"11";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"6";"12";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"6.5";"13";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"7";"14";"HECO26";"L";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"7.5";"15";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"8";"16";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"8.5";"17";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"9";"18";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"9.5";"19";"BOGR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"10";"20";"None";"L";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"10.5";"21";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"11";"22";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"11.5";"23";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"12";"24";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"12.5";"25";"HECO26";"BOGR";"WL";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"13";"26";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"13.5";"27";"ARTR2/D";"";"";"";"";"LC";"";"";"";"";"";"";"True";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"14";"28";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"14.5";"29";"HECO26";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"15";"30";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"15.5";"31";"None";"L";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"16";"32";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"16.5";"33";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"17";"34";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"17.5";"35";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"18";"36";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"18.5";"37";"BOGR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"19";"38";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"19.5";"39";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"20";"40";"BOGR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"20.5";"41";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"21";"42";"BOGR/D";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"21.5";"43";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"22";"44";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"22.5";"45";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"23";"46";"BOGR/D";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"23.5";"47";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"24";"48";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"24.5";"49";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"25";"50";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"25.5";"51";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"26";"52";"HECO26";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"26.5";"53";"None";"L";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"27";"54";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"27.5";"55";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"28";"56";"HECO26";"BOGR";"L";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"28.5";"57";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"29";"58";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"29.5";"59";"HECO26";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"1";"11/19/2013";"30";"60";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"0.5";"1";"CHVI8";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"1";"2";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"1.5";"3";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"2";"4";"BOGR";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"2.5";"5";"CHVI8";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"3";"6";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"3.5";"7";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"4";"8";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"4.5";"9";"None";"";"";"";"";"LC";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"5";"10";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"5.5";"11";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"6";"12";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"6.5";"13";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"7";"14";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"7.5";"15";"HECO26";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"8";"16";"GUSA";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"8.5";"17";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"9";"18";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"9.5";"19";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"10";"20";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"10.5";"21";"HECO26";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"11";"22";"HECO26";"BOGR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"11.5";"23";"HECO26";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"12";"24";"ARTR2/D";"HECO26";"";"";"";"S";"";"";"";"";"";"";"True";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"12.5";"25";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"13";"26";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"13.5";"27";"ACHY";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"14";"28";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M4_3";"2";"1/5/2014";"14.5";"29";"BOGR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
